Plot,Year,Date,Subplot,Species,n.flo,Treat.Code
93,2016,5/20/16,No Grass,Clarkia purpurea,1,D
93,2016,4/24/16,No Grass,Plantago erecta,6,D
93,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
93,2016,5/20/16,No Grass,Clarkia purpurea,1,D
93,2016,5/20/16,No Grass,Clarkia purpurea,1,D
93,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
93,2016,4/24/16,No Grass,Agoseris heterophylla,3,D
93,2016,7/27/16,No Grass,Hemizonia congesta,3,D
93,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
93,2016,7/27/16,No Grass,Hemizonia congesta,15,D
95,2016,4/24/16,Grass,Lasthenia californica,1,D
95,2016,4/24/16,Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,Grass,Agoseris heterophylla,2,D
95,2016,5/20/16,Grass,Clarkia purpurea,1,D
95,2016,4/24/16,Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,Grass,Lasthenia californica,1,D
95,2016,4/24/16,Grass,Lasthenia californica,1,D
95,2016,4/24/16,Grass,Plantago erecta,6,D
95,2016,4/24/16,Grass,Plantago erecta,4,D
95,2016,7/27/16,Grass,Hemizonia congesta,24,D
95,2016,4/24/16,Grass,Plantago erecta,18,D
95,2016,4/24/16,Grass,Plantago erecta,4,D
95,2016,4/24/16,Grass,Plantago erecta,12,D
95,2016,5/20/16,Grass,Clarkia purpurea,1,D
95,2016,5/20/16,Grass,Clarkia purpurea,1,D
95,2016,4/24/16,Grass,Lasthenia californica,1,D
95,2016,4/24/16,Grass,Lasthenia californica,1,D
95,2016,7/27/16,Grass,Hemizonia congesta,8,D
95,2016,7/27/16,Grass,Hemizonia congesta,4,D
95,2016,7/27/16,Grass,Hemizonia congesta,2,D
95,2016,5/20/16,Grass,Clarkia purpurea,1,D
95,2016,7/27/16,Grass,Hemizonia congesta,9,D
95,2016,5/20/16,Grass,Clarkia purpurea,1,D
95,2016,5/20/16,No Grass,Clarkia purpurea,1,D
95,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
95,2016,4/24/16,No Grass,Agoseris heterophylla,2,D
95,2016,7/27/16,No Grass,Hemizonia congesta,25,D
95,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
95,2016,5/20/16,No Grass,Clarkia purpurea,1,D
95,2016,4/24/16,No Grass,Plantago erecta,3,D
95,2016,4/24/16,No Grass,Plantago erecta,4,D
95,2016,7/27/16,No Grass,Hemizonia congesta,4,D
95,2016,4/24/16,No Grass,Lasthenia californica,1,D
95,2016,7/27/16,No Grass,Hemizonia congesta,4,D
95,2016,7/27/16,No Grass,Hemizonia congesta,23,D
95,2016,4/24/16,No Grass,Plantago erecta,24,D
95,2016,4/24/16,No Grass,Lasthenia californica,3,D
95,2016,4/24/16,No Grass,Lasthenia californica,2,D
95,2016,7/27/16,No Grass,Hemizonia congesta,9,D
95,2016,4/24/16,No Grass,Plantago erecta,4,D
95,2016,4/24/16,No Grass,Plantago erecta,12,D
95,2016,5/20/16,No Grass,Clarkia purpurea,1,D
95,2016,5/20/16,No Grass,Clarkia purpurea,1,D
95,2016,5/20/16,No Grass,Clarkia purpurea,1,D
96,2016,5/20/16,Grass,Clarkia purpurea,1,C
96,2016,4/24/16,Grass,Plantago erecta,3,C
96,2016,4/24/16,Grass,Plantago erecta,5,C
96,2016,5/20/16,Grass,Clarkia purpurea,1,C
96,2016,5/20/16,Grass,Clarkia purpurea,1,C
96,2016,4/24/16,Grass,Agoseris heterophylla,1,C
96,2016,7/27/16,Grass,Hemizonia congesta,15,C
96,2016,4/24/16,Grass,Plantago erecta,2,C
96,2016,4/24/16,Grass,Plantago erecta,4,C
96,2016,5/20/16,Grass,Clarkia purpurea,1,C
96,2016,5/20/16,Grass,Clarkia purpurea,1,C
96,2016,4/24/16,Grass,Agoseris heterophylla,1,C
96,2016,4/24/16,Grass,Agoseris heterophylla,2,C
96,2016,7/27/16,Grass,Hemizonia congesta,5,C
96,2016,4/24/16,Grass,Agoseris heterophylla,1,C
96,2016,4/24/16,Grass,Agoseris heterophylla,1,C
96,2016,7/27/16,Grass,Hemizonia congesta,10,C
96,2016,7/27/16,Grass,Hemizonia congesta,17,C
96,2016,4/24/16,Grass,Lasthenia californica,1,C
96,2016,4/24/16,Grass,Lasthenia californica,1,C
96,2016,4/24/16,Grass,Lasthenia californica,1,C
96,2016,4/24/16,Grass,Plantago erecta,7,C
96,2016,7/27/16,Grass,Hemizonia congesta,22,C
96,2016,4/24/16,No Grass,Agoseris heterophylla,1,C
96,2016,4/24/16,No Grass,Lasthenia californica,1,C
96,2016,4/24/16,No Grass,Lasthenia californica,1,C
96,2016,4/24/16,No Grass,Lasthenia californica,1,C
96,2016,4/24/16,No Grass,Agoseris heterophylla,2,C
96,2016,4/24/16,No Grass,Agoseris heterophylla,2,C
96,2016,4/24/16,No Grass,Agoseris heterophylla,1,C
96,2016,4/24/16,No Grass,Agoseris heterophylla,1,C
96,2016,5/20/16,No Grass,Clarkia purpurea,2,C
96,2016,4/24/16,No Grass,Lasthenia californica,2,C
96,2016,4/24/16,No Grass,Lasthenia californica,1,C
96,2016,4/24/16,No Grass,Plantago erecta,10,C
96,2016,4/24/16,No Grass,Plantago erecta,5,C
96,2016,7/27/16,No Grass,Hemizonia congesta,5,C
96,2016,4/24/16,No Grass,Plantago erecta,6,C
96,2016,5/20/16,No Grass,Clarkia purpurea,1,C
96,2016,7/27/16,No Grass,Hemizonia congesta,1,C
96,2016,7/27/16,No Grass,Hemizonia congesta,7,C
96,2016,4/24/16,No Grass,Plantago erecta,6,C
96,2016,4/24/16,No Grass,Plantago erecta,7,C
96,2016,5/20/16,No Grass,Clarkia purpurea,2,C
96,2016,7/27/16,No Grass,Hemizonia congesta,5,C
96,2016,7/27/16,No Grass,Hemizonia congesta,6,C
96,2016,5/20/16,No Grass,Clarkia purpurea,2,C
96,2016,5/20/16,No Grass,Clarkia purpurea,1,C
97,2016,7/27/16,Grass,Hemizonia congesta,4,D
97,2016,4/24/16,Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,Grass,Plantago erecta,3,D
97,2016,7/27/16,Grass,Hemizonia congesta,10,D
97,2016,7/27/16,Grass,Hemizonia congesta,34,D
97,2016,4/24/16,Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,Grass,Lasthenia californica,1,D
97,2016,4/24/16,Grass,Plantago erecta,2,D
97,2016,7/27/16,Grass,Hemizonia congesta,5,D
97,2016,4/24/16,Grass,Lasthenia californica,1,D
97,2016,4/24/16,Grass,Lasthenia californica,1,D
97,2016,4/24/16,Grass,Plantago erecta,3,D
97,2016,7/27/16,Grass,Hemizonia congesta,6,D
97,2016,4/24/16,Grass,Plantago erecta,4,D
97,2016,4/24/16,Grass,Plantago erecta,3,D
97,2016,4/24/16,No Grass,Plantago erecta,8,D
97,2016,6/8/16,No Grass,Clarkia purpurea,1,D
97,2016,4/24/16,No Grass,Plantago erecta,5,D
97,2016,4/24/16,No Grass,Plantago erecta,5,D
97,2016,4/24/16,No Grass,Lasthenia californica,1,D
97,2016,6/8/16,No Grass,Clarkia purpurea,1,D
97,2016,4/24/16,No Grass,Plantago erecta,6,D
97,2016,6/8/16,No Grass,Clarkia purpurea,1,D
97,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
97,2016,7/27/16,No Grass,Hemizonia congesta,20,D
97,2016,4/24/16,No Grass,Plantago erecta,8,D
97,2016,7/27/16,No Grass,Hemizonia congesta,11,D
97,2016,6/8/16,No Grass,Clarkia purpurea,1,D
97,2016,6/8/16,No Grass,Clarkia purpurea,1,D
97,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
97,2016,7/27/16,No Grass,Hemizonia congesta,2,D
97,2016,7/27/16,No Grass,Hemizonia congesta,5,D
97,2016,7/27/16,No Grass,Hemizonia congesta,5,D
97,2016,4/24/16,No Grass,Lasthenia californica,1,D
97,2016,4/24/16,No Grass,Lasthenia californica,2,D
97,2016,4/24/16,No Grass,Lasthenia californica,1,D
97,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,No Grass,Agoseris heterophylla,1,D
97,2016,4/24/16,No Grass,Lasthenia californica,1,D
98,2016,4/24/16,Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,Grass,Agoseris heterophylla,1,C
98,2016,5/20/16,Grass,Clarkia purpurea,1,C
98,2016,5/20/16,Grass,Clarkia purpurea,1,C
98,2016,7/27/16,Grass,Hemizonia congesta,5,C
98,2016,7/27/16,Grass,Hemizonia congesta,3,C
98,2016,7/27/16,Grass,Hemizonia congesta,5,C
98,2016,7/27/16,Grass,Hemizonia congesta,8,C
98,2016,4/24/16,Grass,Lasthenia californica,1,C
98,2016,4/24/16,Grass,Lasthenia californica,1,C
98,2016,4/24/16,Grass,Lasthenia californica,1,C
98,2016,7/27/16,Grass,Hemizonia congesta,7,C
98,2016,4/24/16,Grass,Plantago erecta,2,C
98,2016,4/24/16,Grass,Plantago erecta,3,C
98,2016,4/24/16,Grass,Plantago erecta,2,C
98,2016,4/24/16,Grass,Plantago erecta,4,C
98,2016,4/24/16,Grass,Plantago erecta,4,C
98,2016,5/20/16,Grass,Clarkia purpurea,1,C
98,2016,7/27/16,No Grass,Hemizonia congesta,4,C
98,2016,7/27/16,No Grass,Hemizonia congesta,3,C
98,2016,4/24/16,No Grass,Lasthenia californica,1,C
98,2016,7/27/16,No Grass,Hemizonia congesta,5,C
98,2016,4/24/16,No Grass,Lasthenia californica,1,C
98,2016,5/20/16,No Grass,Clarkia purpurea,1,C
98,2016,4/24/16,No Grass,Lasthenia californica,1,C
98,2016,7/27/16,No Grass,Hemizonia congesta,5,C
98,2016,7/27/16,No Grass,Hemizonia congesta,5,C
98,2016,5/8/16,No Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,No Grass,Plantago erecta,4,C
98,2016,5/20/16,No Grass,Clarkia purpurea,1,C
98,2016,4/24/16,No Grass,Lasthenia californica,1,C
98,2016,4/24/16,No Grass,Lasthenia californica,2,C
98,2016,5/8/16,No Grass,Agoseris heterophylla,1,C
98,2016,4/24/16,No Grass,Plantago erecta,2,C
98,2016,4/24/16,No Grass,Plantago erecta,5,C
98,2016,5/20/16,No Grass,Clarkia purpurea,1,C
98,2016,5/8/16,No Grass,Agoseris heterophylla,1,C
98,2016,5/8/16,No Grass,Agoseris heterophylla,1,C
98,2016,5/8/16,No Grass,Agoseris heterophylla,1,C
98,2016,5/20/16,No Grass,Clarkia purpurea,1,C
98,2016,4/24/16,No Grass,Plantago erecta,3,C
98,2016,4/24/16,No Grass,Plantago erecta,3,C
98,2016,5/20/16,No Grass,Clarkia purpurea,1,C
99,2016,7/27/16,Grass,Hemizonia congesta,22,D
99,2016,7/27/16,Grass,Hemizonia congesta,3,D
99,2016,7/27/16,Grass,Hemizonia congesta,4,D
99,2016,5/20/16,Grass,Clarkia purpurea,1,D
99,2016,5/20/16,Grass,Clarkia purpurea,1,D
99,2016,5/20/16,Grass,Clarkia purpurea,1,D
99,2016,5/20/16,Grass,Clarkia purpurea,1,D
99,2016,5/20/16,Grass,Clarkia purpurea,1,D
99,2016,7/27/16,Grass,Hemizonia congesta,2,D
99,2016,7/27/16,Grass,Hemizonia congesta,2,D
99,2016,4/24/16,Grass,Agoseris heterophylla,1,D
99,2016,4/24/16,Grass,Agoseris heterophylla,1,D
99,2016,4/24/16,Grass,Agoseris heterophylla,1,D
99,2016,4/24/16,Grass,Agoseris heterophylla,1,D
99,2016,4/24/16,Grass,Agoseris heterophylla,1,D
99,2016,4/24/16,Grass,Plantago erecta,2,D
99,2016,4/24/16,Grass,Plantago erecta,2,D
99,2016,4/24/16,Grass,Plantago erecta,1,D
99,2016,4/24/16,Grass,Plantago erecta,2,D
99,2016,4/24/16,Grass,Plantago erecta,1,D
99,2016,6/8/16,No Grass,Clarkia purpurea,1,D
99,2016,6/8/16,No Grass,Clarkia purpurea,1,D
99,2016,6/8/16,No Grass,Clarkia purpurea,1,D
99,2016,5/8/16,No Grass,Agoseris heterophylla,3,D
99,2016,6/8/16,No Grass,Clarkia purpurea,1,D
99,2016,6/8/16,No Grass,Clarkia purpurea,1,D
99,2016,4/24/16,No Grass,Plantago erecta,5,D
99,2016,4/24/16,No Grass,Plantago erecta,12,D
99,2016,4/24/16,No Grass,Plantago erecta,6,D
99,2016,4/24/16,No Grass,Lasthenia californica,1,D
99,2016,4/24/16,No Grass,Lasthenia californica,1,D
99,2016,4/24/16,No Grass,Lasthenia californica,1,D
99,2016,4/24/16,No Grass,Lasthenia californica,1,D
99,2016,4/24/16,No Grass,Lasthenia californica,1,D
99,2016,4/24/16,No Grass,Plantago erecta,8,D
99,2016,4/24/16,No Grass,Plantago erecta,22,D
99,2016,5/8/16,No Grass,Agoseris heterophylla,1,D
99,2016,5/8/16,No Grass,Agoseris heterophylla,1,D
99,2016,5/8/16,No Grass,Agoseris heterophylla,3,D
99,2016,5/8/16,No Grass,Agoseris heterophylla,4,D
99,2016,9/2/16,No Grass,Hemizonia congesta,16,D
99,2016,9/2/16,No Grass,Hemizonia congesta,27,D
99,2016,9/2/16,No Grass,Hemizonia congesta,7,D
99,2016,9/2/16,No Grass,Hemizonia congesta,22,D
99,2016,9/2/16,No Grass,Hemizonia congesta,19,D
5,2017,5/19/17,Grass,Agoseris heterophylla,2,W
5,2017,4/9/17,Grass,Lasthenia californica,1,W
5,2017,5/19/17,Grass,Agoseris heterophylla,1,W
5,2017,5/19/17,Grass,Plantago erecta,6,W
5,2017,4/9/17,Grass,Lasthenia californica,1,W
5,2017,5/19/17,Grass,Plantago erecta,4,W
5,2017,5/19/17,Grass,Agoseris heterophylla,1,W
5,2017,5/19/17,Grass,Agoseris heterophylla,2,W
5,2017,5/19/17,Grass,Agoseris heterophylla,1,W
5,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
5,2017,6/26/17,Grass,Clarkia purpurea,1,W
5,2017,6/26/17,Grass,Clarkia purpurea,1,W
5,2017,6/26/17,Grass,Clarkia purpurea,1,W
5,2017,5/19/17,Grass,Plantago erecta,3,W
5,2017,5/19/17,Grass,Plantago erecta,5,W
5,2017,5/19/17,Grass,Plantago erecta,2,W
5,2017,8/21/17,Grass,Hemizonia congesta,2,W
5,2017,8/21/17,Grass,Hemizonia congesta,3,W
5,2017,8/21/17,Grass,Hemizonia congesta,8,W
5,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
5,2017,4/9/17,Grass,Lasthenia californica,1,W
5,2017,6/26/17,Grass,Clarkia purpurea,1,W
5,2017,4/9/17,Grass,Lasthenia californica,1,W
5,2017,4/9/17,Grass,Lasthenia californica,1,W
5,2017,8/21/17,Grass,Hemizonia congesta,8,W
5,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
5,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
5,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
5,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
5,2017,6/26/17,No Grass,Clarkia purpurea,1,W
5,2017,6/26/17,No Grass,Clarkia purpurea,1,W
5,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
5,2017,5/19/17,No Grass,Plantago erecta,11,W
5,2017,5/19/17,No Grass,Plantago erecta,6,W
5,2017,5/19/17,No Grass,Plantago erecta,8,W
5,2017,5/19/17,No Grass,Plantago erecta,11,W
5,2017,4/9/17,No Grass,Lasthenia californica,2,W
5,2017,4/9/17,No Grass,Lasthenia californica,2,W
5,2017,4/9/17,No Grass,Lasthenia californica,2,W
5,2017,4/9/17,No Grass,Lasthenia californica,2,W
5,2017,8/21/17,No Grass,Calycadenia pauciflora,6,W
5,2017,6/26/17,No Grass,Clarkia purpurea,1,W
5,2017,5/19/17,No Grass,Plantago erecta,7,W
5,2017,8/21/17,No Grass,Hemizonia congesta,3,W
5,2017,8/21/17,No Grass,Hemizonia congesta,3,W
5,2017,8/21/17,No Grass,Hemizonia congesta,13,W
5,2017,8/21/17,No Grass,Calycadenia pauciflora,6,W
5,2017,8/21/17,No Grass,Calycadenia pauciflora,4,W
5,2017,8/21/17,No Grass,Calycadenia pauciflora,10,W
5,2017,8/21/17,No Grass,Hemizonia congesta,4,W
5,2017,8/21/17,No Grass,Hemizonia congesta,7,W
5,2017,6/26/17,No Grass,Clarkia purpurea,1,W
5,2017,6/26/17,No Grass,Clarkia purpurea,1,W
5,2017,4/9/17,No Grass,Lasthenia californica,2,W
5,2017,8/21/17,No Grass,Calycadenia pauciflora,7,W
15,2017,4/9/17,Grass,Lasthenia californica,1,W
15,2017,4/9/17,Grass,Lasthenia californica,1,W
15,2017,4/9/17,Grass,Lasthenia californica,1,W
15,2017,4/9/17,Grass,Lasthenia californica,1,W
15,2017,4/9/17,Grass,Lasthenia californica,1,W
15,2017,5/19/17,Grass,Plantago erecta,3,W
15,2017,5/19/17,Grass,Plantago erecta,10,W
15,2017,8/21/17,Grass,Calycadenia pauciflora,7,W
15,2017,8/21/17,Grass,Calycadenia pauciflora,4,W
15,2017,8/21/17,Grass,Calycadenia pauciflora,5,W
15,2017,8/21/17,Grass,Calycadenia pauciflora,5,W
15,2017,8/21/17,Grass,Hemizonia congesta,18,W
15,2017,8/21/17,Grass,Hemizonia congesta,21,W
15,2017,8/21/17,Grass,Hemizonia congesta,16,W
15,2017,5/19/17,Grass,Plantago erecta,6,W
15,2017,5/19/17,Grass,Plantago erecta,4,W
15,2017,5/19/17,Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,Grass,Agoseris heterophylla,1,W
15,2017,8/21/17,Grass,Calycadenia pauciflora,25,W
15,2017,5/19/17,Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,Grass,Clarkia purpurea,1,W
15,2017,5/19/17,Grass,Clarkia purpurea,1,W
15,2017,5/19/17,Grass,Clarkia purpurea,1,W
15,2017,5/19/17,Grass,Clarkia purpurea,1,W
15,2017,5/19/17,Grass,Clarkia purpurea,1,W
15,2017,5/19/17,Grass,Plantago erecta,4,W
15,2017,5/19/17,Grass,Agoseris heterophylla,2,W
15,2017,4/9/17,No Grass,Lasthenia californica,1,W
15,2017,4/9/17,No Grass,Lasthenia californica,1,W
15,2017,4/9/17,No Grass,Lasthenia californica,2,W
15,2017,4/9/17,No Grass,Lasthenia californica,1,W
15,2017,4/9/17,No Grass,Lasthenia californica,1,W
15,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
15,2017,5/19/17,No Grass,Plantago erecta,2,W
15,2017,5/19/17,No Grass,Plantago erecta,3,W
15,2017,5/19/17,No Grass,Plantago erecta,5,W
15,2017,5/19/17,No Grass,Plantago erecta,4,W
15,2017,5/19/17,No Grass,Plantago erecta,11,W
15,2017,8/21/17,No Grass,Calycadenia pauciflora,16,W
15,2017,8/21/17,No Grass,Calycadenia pauciflora,7,W
15,2017,8/21/17,No Grass,Calycadenia pauciflora,17,W
15,2017,8/21/17,No Grass,Calycadenia pauciflora,9,W
15,2017,8/21/17,No Grass,Hemizonia congesta,4,W
15,2017,8/21/17,No Grass,Hemizonia congesta,8,W
15,2017,8/21/17,No Grass,Hemizonia congesta,5,W
15,2017,8/21/17,No Grass,Hemizonia congesta,1,W
15,2017,8/21/17,No Grass,Hemizonia congesta,8,W
15,2017,6/26/17,No Grass,Clarkia purpurea,2,W
15,2017,6/26/17,No Grass,Clarkia purpurea,3,W
15,2017,6/26/17,No Grass,Clarkia purpurea,5,W
15,2017,6/26/17,No Grass,Clarkia purpurea,2,W
15,2017,6/26/17,No Grass,Clarkia purpurea,1,W
17,2017,8/21/17,Grass,Calycadenia pauciflora,3,W
17,2017,8/21/17,Grass,Hemizonia congesta,27,W
17,2017,8/21/17,Grass,Hemizonia congesta,13,W
17,2017,8/21/17,Grass,Hemizonia congesta,9,W
17,2017,8/21/17,Grass,Hemizonia congesta,10,W
17,2017,5/19/17,Grass,Plantago erecta,2,W
17,2017,5/19/17,Grass,Plantago erecta,6,W
17,2017,5/19/17,Grass,Plantago erecta,2,W
17,2017,5/19/17,Grass,Plantago erecta,2,W
17,2017,4/9/17,Grass,Lasthenia californica,1,W
17,2017,8/21/17,Grass,Hemizonia congesta,17,W
17,2017,5/19/17,Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,Grass,Agoseris heterophylla,2,W
17,2017,5/19/17,Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,Grass,Plantago erecta,6,W
17,2017,4/9/17,Grass,Lasthenia californica,1,W
17,2017,4/9/17,Grass,Lasthenia californica,1,W
17,2017,4/9/17,Grass,Lasthenia californica,1,W
17,2017,4/9/17,Grass,Lasthenia californica,1,W
17,2017,8/21/17,No Grass,Hemizonia congesta,8,W
17,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
17,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
17,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
17,2017,5/19/17,No Grass,Plantago erecta,19,W
17,2017,5/19/17,No Grass,Plantago erecta,13,W
17,2017,8/21/17,No Grass,Hemizonia congesta,6,W
17,2017,8/21/17,No Grass,Hemizonia congesta,19,W
17,2017,8/21/17,No Grass,Hemizonia congesta,24,W
17,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
17,2017,8/21/17,No Grass,Calycadenia pauciflora,13,W
17,2017,8/21/17,No Grass,Calycadenia pauciflora,4,W
17,2017,8/21/17,No Grass,Calycadenia pauciflora,26,W
17,2017,8/21/17,No Grass,Calycadenia pauciflora,6,W
17,2017,8/21/17,No Grass,Calycadenia pauciflora,4,W
17,2017,8/21/17,No Grass,Hemizonia congesta,23,W
17,2017,5/19/17,No Grass,Plantago erecta,11,W
17,2017,6/26/17,No Grass,Clarkia purpurea,1,W
17,2017,6/26/17,No Grass,Clarkia purpurea,1,W
17,2017,4/9/17,No Grass,Lasthenia californica,1,W
17,2017,4/9/17,No Grass,Lasthenia californica,1,W
17,2017,5/19/17,No Grass,Plantago erecta,17,W
17,2017,5/19/17,No Grass,Plantago erecta,4,W
17,2017,4/9/17,No Grass,Lasthenia californica,1,W
17,2017,4/9/17,No Grass,Lasthenia californica,1,W
17,2017,6/26/17,No Grass,Clarkia purpurea,3,W
17,2017,4/9/17,No Grass,Lasthenia californica,1,W
18,2017,8/21/17,Grass,Calycadenia pauciflora,2,C
18,2017,8/21/17,Grass,Calycadenia pauciflora,2,C
18,2017,8/21/17,Grass,Calycadenia pauciflora,5,C
18,2017,8/21/17,Grass,Hemizonia congesta,22,C
18,2017,8/21/17,Grass,Hemizonia congesta,10,C
18,2017,8/21/17,Grass,Hemizonia congesta,8,C
18,2017,8/21/17,Grass,Hemizonia congesta,20,C
18,2017,8/21/17,Grass,Hemizonia congesta,1,C
18,2017,5/19/17,Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,Grass,Lasthenia californica,1,C
18,2017,5/19/17,Grass,Lasthenia californica,2,C
18,2017,5/19/17,Grass,Lasthenia californica,1,C
18,2017,5/19/17,Grass,Lasthenia californica,2,C
18,2017,5/19/17,Grass,Lasthenia californica,2,C
18,2017,5/19/17,Grass,Plantago erecta,2,C
18,2017,5/19/17,Grass,Plantago erecta,2,C
18,2017,5/19/17,Grass,Plantago erecta,2,C
18,2017,5/19/17,Grass,Plantago erecta,5,C
18,2017,5/19/17,Grass,Plantago erecta,6,C
18,2017,6/26/17,No Grass,Clarkia purpurea,1,C
18,2017,8/21/17,No Grass,Hemizonia congesta,3,C
18,2017,8/21/17,No Grass,Hemizonia congesta,15,C
18,2017,8/21/17,No Grass,Hemizonia congesta,21,C
18,2017,8/21/17,No Grass,Hemizonia congesta,16,C
18,2017,8/21/17,No Grass,Hemizonia congesta,15,C
18,2017,5/19/17,No Grass,Plantago erecta,3,C
18,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
18,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
18,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
18,2017,5/19/17,No Grass,Lasthenia californica,2,C
18,2017,5/19/17,No Grass,Lasthenia californica,2,C
18,2017,5/19/17,No Grass,Lasthenia californica,2,C
18,2017,5/19/17,No Grass,Lasthenia californica,2,C
18,2017,5/19/17,No Grass,Lasthenia californica,1,C
18,2017,5/19/17,No Grass,Plantago erecta,4,C
18,2017,5/19/17,No Grass,Plantago erecta,4,C
18,2017,5/19/17,No Grass,Plantago erecta,2,C
18,2017,5/19/17,No Grass,Plantago erecta,4,C
19,2017,5/19/17,Grass,Agoseris heterophylla,1,W
19,2017,5/19/17,Grass,Plantago erecta,4,W
19,2017,5/19/17,Grass,Plantago erecta,4,W
19,2017,5/19/17,Grass,Plantago erecta,6,W
19,2017,5/19/17,Grass,Plantago erecta,7,W
19,2017,5/19/17,Grass,Plantago erecta,5,W
19,2017,6/26/17,Grass,Clarkia purpurea,1,W
19,2017,6/26/17,Grass,Clarkia purpurea,1,W
19,2017,6/26/17,Grass,Clarkia purpurea,1,W
19,2017,6/26/17,Grass,Clarkia purpurea,1,W
19,2017,6/26/17,Grass,Clarkia purpurea,1,W
19,2017,4/9/17,Grass,Lasthenia californica,1,W
19,2017,4/9/17,Grass,Lasthenia californica,1,W
19,2017,4/9/17,Grass,Lasthenia californica,1,W
19,2017,4/9/17,Grass,Lasthenia californica,1,W
19,2017,5/19/17,Grass,Agoseris heterophylla,1,W
19,2017,5/19/17,Grass,Agoseris heterophylla,1,W
19,2017,5/19/17,Grass,Agoseris heterophylla,1,W
19,2017,5/19/17,Grass,Agoseris heterophylla,1,W
19,2017,8/21/17,Grass,Calycadenia pauciflora,5,W
19,2017,8/21/17,Grass,Hemizonia congesta,40,W
19,2017,8/21/17,Grass,Calycadenia pauciflora,4,W
19,2017,8/21/17,Grass,Calycadenia pauciflora,12,W
19,2017,8/21/17,No Grass,Hemizonia congesta,13,W
19,2017,8/21/17,No Grass,Hemizonia congesta,4,W
19,2017,6/26/17,No Grass,Clarkia purpurea,1,W
19,2017,6/26/17,No Grass,Clarkia purpurea,1,W
19,2017,6/26/17,No Grass,Clarkia purpurea,1,W
19,2017,6/26/17,No Grass,Clarkia purpurea,2,W
19,2017,8/21/17,No Grass,Hemizonia congesta,15,W
19,2017,6/26/17,No Grass,Clarkia purpurea,2,W
19,2017,5/19/17,No Grass,Agoseris heterophylla,3,W
